method_id,query_id,repeat,latency_ms,returned
d_mmr_1.0_10,1b837a04,3,58.45345801208168,5
d_threshold_0.3,96373e8a,4,57.05683305859566,5
a_dense_minilm_500_75,a3f75c4c,4,30.824000015854836,5
hybrid_rrf_75bm25_25dense,866ef8da,1,29.470665962435305,5
hybrid_rrf_75bm25_25dense,aeb7fc83,0,37.959666922688484,5
b_bm25_tuned,39cb0ae3,0,7.132540922611952,5
d_mmr_1.0_10,a746930b,0,18.164208973757923,5
hybrid_rrf_75bm25_25dense,6410ae20,2,31.029875040985644,5
b_bm25_tuned,f5053c04,0,9.559417027048767,5
d_mmr_1.0_10,4014ac58,3,25.77637496870011,5
a_dense_minilm_500_75,4b2547f5,0,21.402333048172295,5
a_dense_minilm_500_75,2f855a96,4,19.411167013458908,5
d_threshold_0.3,800b6da2,0,19.181791925802827,5
a_dense_minilm_500_75,71f3292e,2,14.774416922591627,5
a_dense_minilm_500_75,fcd400e9,4,16.84237492736429,5
a_dense_minilm_500_75,7c6e2326,0,15.33733296673745,5
d_mmr_1.0_10,1b837a04,0,18.310791929252446,5
hybrid_rrf_75bm25_25dense,ff2cf386,1,27.604582952335477,5
b_bm25_tuned,e58b0d4f,1,20.697958068922162,5
d_mmr_1.0_10,7c3d731b,2,27.864208910614252,5
a_dense_minilm_500_75,71f3292e,0,56.630666949786246,5
d_threshold_0.3,cf2642de,3,20.300750038586557,5
hybrid_rrf_75bm25_25dense,2f855a96,2,31.381624983623624,5
d_mmr_1.0_10,7d96081d,2,14.88612499088049,5
b_bm25_tuned,6a9fccf8,3,11.237917002290487,5
d_threshold_0.3,15b5a805,4,17.4104580655694,5
d_threshold_0.3,2f81464c,1,22.290916997008026,5
d_mmr_1.0_10,25a25dbe,2,10.374207980930805,5
hybrid_rrf_75bm25_25dense,9e890fac,2,18.820125027559698,5
d_threshold_0.3,f58b0476,4,11.922292062081397,5
d_mmr_1.0_10,fcd400e9,4,11.822583968751132,5
d_mmr_1.0_10,61b75f97,0,12.84250000026077,5
b_bm25_tuned,15b5a805,2,3.7857500137761235,5
a_dense_minilm_500_75,501e7331,2,15.066958032548428,5
d_threshold_0.3,65f007c7,1,10.396749945357442,5
a_dense_minilm_500_75,fcd400e9,2,10.701083927415311,5
a_dense_minilm_500_75,61b75f97,4,10.605042101815343,5
hybrid_rrf_75bm25_25dense,f6d8272a,4,19.283207948319614,5
a_dense_minilm_500_75,c64d8ea1,1,12.498707976192236,5
a_dense_minilm_500_75,7b795372,0,9.497834020294249,5
d_threshold_0.3,4b2547f5,2,10.93762507662177,5
d_threshold_0.3,67f0bc2a,0,12.323750066570938,5
d_mmr_1.0_10,7b795372,4,12.392290984280407,5
hybrid_rrf_75bm25_25dense,ea5f5acc,2,22.34562498051673,5
d_threshold_0.3,4c4b85fd,4,12.14695896487683,5
d_mmr_1.0_10,6c8d9611,2,14.54141701105982,5
hybrid_rrf_75bm25_25dense,a746930b,4,24.373583029955626,5
d_threshold_0.3,214c8ab4,2,20.778624922968447,5
d_mmr_1.0_10,b9d5a3e0,0,16.917499946430326,5
d_threshold_0.3,0daec318,3,9.076167014427483,5
a_dense_minilm_500_75,88041b7f,3,29.591375030577183,5
hybrid_rrf_75bm25_25dense,a72b30bc,1,22.71541696973145,5
hybrid_rrf_75bm25_25dense,25a25dbe,3,22.32808293774724,5
d_threshold_0.3,6a9fccf8,2,17.023875028826296,5
d_threshold_0.3,d568d2e6,0,16.99995808303356,5
d_mmr_1.0_10,65f007c7,3,17.018374986946583,5
d_threshold_0.3,39cb0ae3,3,11.867542052641511,5
b_bm25_tuned,6410ae20,0,6.860334076918662,5
b_bm25_tuned,4967917b,1,7.17100000474602,5
hybrid_rrf_75bm25_25dense,fcd400e9,1,19.543832982890308,5
b_bm25_tuned,ab7f8163,4,3.9173340192064643,5
d_mmr_1.0_10,81793c8a,4,13.044958002865314,5
hybrid_rrf_75bm25_25dense,a3f75c4c,3,22.1486670197919,5
b_bm25_tuned,ab7f8163,2,3.9325000252574682,5
d_mmr_1.0_10,4967917b,4,12.641250039450824,5
d_mmr_1.0_10,fa08cbd4,3,8.696917095221579,5
d_threshold_0.3,2ef8185f,4,8.647333015687764,5
d_threshold_0.3,e32c413c,0,19.713499932549894,5
hybrid_rrf_75bm25_25dense,d45d63d3,0,17.2821250744164,5
d_threshold_0.3,e88ce2d1,0,7.519082981161773,5
d_threshold_0.3,f9c69b00,3,12.709666974842548,5
d_threshold_0.3,25376eba,4,13.235499965958297,5
d_threshold_0.3,2ef8185f,1,12.074916041456163,5
b_bm25_tuned,c3f1f26a,3,7.323083933442831,5
b_bm25_tuned,501e7331,1,12.128499918617308,5
d_mmr_1.0_10,96373e8a,4,12.483792030252516,5
hybrid_rrf_75bm25_25dense,3f9c9ea2,2,22.02104206662625,5
b_bm25_tuned,af9492a5,3,11.930915992707014,5
d_threshold_0.3,fa08cbd4,0,12.464624946005642,5
hybrid_rrf_75bm25_25dense,f6d8272a,3,21.59991697408259,5
d_threshold_0.3,4014ac58,0,12.545833014883101,5
d_threshold_0.3,c3f1f26a,0,11.165334028191864,5
d_threshold_0.3,b9d5a3e0,4,12.849834049120545,5
d_mmr_1.0_10,b77b94f8,0,11.801999993622303,5
a_dense_minilm_500_75,d45d63d3,0,12.665249989368021,5
d_mmr_1.0_10,4c8043e4,2,11.503583053126931,5
d_mmr_1.0_10,9e890fac,0,11.029375018551946,5
a_dense_minilm_500_75,65f007c7,4,13.144832919351757,5
hybrid_rrf_75bm25_25dense,a9128898,3,18.620874965563416,5
b_bm25_tuned,1ffb9268,4,9.7550000064075,5
b_bm25_tuned,88041b7f,3,6.3606669427827,5
d_mmr_1.0_10,d1fdc0f4,0,15.998292015865445,5
d_threshold_0.3,8185a29f,2,14.769457979127765,5
b_bm25_tuned,a72b30bc,0,11.591457994654775,5
d_threshold_0.3,6410ae20,2,10.741250007413328,5
a_dense_minilm_500_75,39cb0ae3,1,15.181499999016523,5
d_mmr_1.0_10,d45d63d3,3,15.467000077478588,5
a_dense_minilm_500_75,fa08cbd4,2,19.592874916270375,5
b_bm25_tuned,c250208a,0,1.1620830046012998,5
d_threshold_0.3,1ffb9268,3,12.269417056813836,5
a_dense_minilm_500_75,81793c8a,3,17.27104198653251,5
hybrid_rrf_75bm25_25dense,0faa43e5,1,17.507332959212363,5
d_mmr_1.0_10,4014ac58,1,12.779499986208975,5
hybrid_rrf_75bm25_25dense,c37dca0a,1,25.004541035741568,5
hybrid_rrf_75bm25_25dense,96373e8a,4,18.528542015701532,5
b_bm25_tuned,25a25dbe,2,7.200124906376004,5
d_threshold_0.3,166365be,0,16.104208072647452,5
a_dense_minilm_500_75,c37dca0a,0,14.934249920770526,5
a_dense_minilm_500_75,81793c8a,1,12.85241695586592,5
hybrid_rrf_75bm25_25dense,61b75f97,4,23.576291976496577,5
d_threshold_0.3,4c8043e4,0,16.21449994854629,5
d_threshold_0.3,29149a0f,2,15.580459032207727,5
hybrid_rrf_75bm25_25dense,3f9c9ea2,3,23.521582945249975,5
b_bm25_tuned,e88ce2d1,0,8.969916962087154,5
a_dense_minilm_500_75,662d106f,0,13.819167041219771,5
d_mmr_1.0_10,4967917b,2,12.007832992821932,5
hybrid_rrf_75bm25_25dense,8185bded,4,19.910958013497293,5
b_bm25_tuned,9ce734db,0,3.3270419808104634,5
d_threshold_0.3,e32c413c,1,11.036540963687003,5
d_threshold_0.3,f58b0476,0,9.506250033155084,5
a_dense_minilm_500_75,65f007c7,1,18.684874987229705,5
a_dense_minilm_500_75,b9d5a3e0,4,21.275124978274107,5
d_threshold_0.3,e58b0d4f,1,11.127040954306722,5
hybrid_rrf_75bm25_25dense,662d106f,0,21.267915959469974,5
b_bm25_tuned,88041b7f,2,7.796375080943108,5
d_mmr_1.0_10,d1fdc0f4,3,12.184082996100187,5
d_mmr_1.0_10,15b5a805,0,9.15125000756234,5
b_bm25_tuned,fa08cbd4,3,8.912249933928251,5
d_threshold_0.3,0faa43e5,0,14.221374993212521,5
d_mmr_1.0_10,c250208a,0,10.67829190287739,5
b_bm25_tuned,2ef8185f,1,5.97020797431469,5
a_dense_minilm_500_75,5d774c3a,2,15.97437507007271,5
a_dense_minilm_500_75,15b5a805,1,10.293708997778594,5
a_dense_minilm_500_75,e58b0d4f,1,12.463333085179329,5
a_dense_minilm_500_75,166365be,1,19.568833988159895,5
a_dense_minilm_500_75,ff2cf386,1,20.447041024453938,5
d_mmr_1.0_10,2b9ff3ae,4,17.24537496920675,5
hybrid_rrf_75bm25_25dense,f9c69b00,0,23.842833936214447,5
hybrid_rrf_75bm25_25dense,ab7f8163,4,23.225832963362336,5
d_mmr_1.0_10,9b7ebf3e,1,13.396541005931795,5
d_threshold_0.3,2afcec04,1,15.788667020387948,5
d_threshold_0.3,15b5a805,2,12.749541085213423,5
b_bm25_tuned,4014ac58,2,4.6449999790638685,5
hybrid_rrf_75bm25_25dense,866ef8da,0,19.970042048953474,5
b_bm25_tuned,c37dca0a,3,12.161666993051767,5
d_mmr_1.0_10,729e9e22,4,11.86154200695455,5
hybrid_rrf_75bm25_25dense,729e9e22,3,21.58637496177107,5
a_dense_minilm_500_75,2b9ff3ae,4,20.22116701118648,5
hybrid_rrf_75bm25_25dense,e32c413c,3,21.07224997598678,5
d_threshold_0.3,25376eba,1,11.851874995045364,5
b_bm25_tuned,166365be,1,2.5768339401111007,5
a_dense_minilm_500_75,c37dca0a,3,12.172666960395873,5
d_mmr_1.0_10,6237ed8d,4,10.870040976442397,5
d_threshold_0.3,9e890fac,2,19.68354091513902,5
hybrid_rrf_75bm25_25dense,41f10609,4,19.750791019760072,5
d_mmr_1.0_10,d1fdc0f4,2,12.51487503759563,5
hybrid_rrf_75bm25_25dense,4c8043e4,1,17.27700000628829,5
d_mmr_1.0_10,6410ae20,0,9.245375054888427,5
d_threshold_0.3,a746930b,4,15.662249992601573,5
d_threshold_0.3,c3f1f26a,4,11.073082918301225,5
hybrid_rrf_75bm25_25dense,8185bded,3,18.511125002987683,5
hybrid_rrf_75bm25_25dense,1ffb9268,1,26.93233301397413,5
b_bm25_tuned,af3b122c,4,10.101124993525445,5
hybrid_rrf_75bm25_25dense,6a9fccf8,2,19.92229197639972,5
d_threshold_0.3,0cf13966,1,12.724458938464522,5
hybrid_rrf_75bm25_25dense,9ce734db,2,22.852082969620824,5
hybrid_rrf_75bm25_25dense,c37dca0a,3,21.515624946914613,5
d_threshold_0.3,7d96081d,4,12.058583903126419,5
hybrid_rrf_75bm25_25dense,b9d5a3e0,1,20.562375080771744,5
d_threshold_0.3,65f007c7,3,11.412125080823898,5
d_mmr_1.0_10,0daec318,4,9.36020805966109,5
d_threshold_0.3,4c8043e4,3,12.71241600625217,5
b_bm25_tuned,f58b0476,3,14.541457989253104,5
b_bm25_tuned,7d96081d,0,5.237792036496103,5
d_threshold_0.3,61b75f97,2,10.54708391893655,5
d_mmr_1.0_10,9ce734db,1,10.4057090356946,5
d_mmr_1.0_10,41f10609,2,10.950291063636541,5
d_threshold_0.3,fa08cbd4,3,11.63424993865192,5
d_mmr_1.0_10,9137d00c,4,11.157708941027522,5
d_mmr_1.0_10,3f9c9ea2,1,11.965665966272354,5
hybrid_rrf_75bm25_25dense,2f81464c,3,21.276333020068705,5
b_bm25_tuned,6a56ccd8,0,3.165292087942362,5
b_bm25_tuned,7d96081d,2,5.200625048018992,5
d_mmr_1.0_10,c37dca0a,4,10.212082997895777,5
b_bm25_tuned,866ef8da,2,6.394125055521727,5
hybrid_rrf_75bm25_25dense,6c777e2a,3,19.263791968114674,5
a_dense_minilm_500_75,1098a682,4,15.792249934747815,5
d_threshold_0.3,a5dc1f70,1,12.435334036126733,5
a_dense_minilm_500_75,4014ac58,2,10.991374962031841,5
d_mmr_1.0_10,a72b30bc,0,14.22195800114423,5
d_threshold_0.3,10a0e925,2,11.517415987327695,5
a_dense_minilm_500_75,88041b7f,2,16.88516594003886,5
d_mmr_1.0_10,2b9ff3ae,0,18.678207998163998,5
b_bm25_tuned,10a0e925,4,14.730374910868704,5
hybrid_rrf_75bm25_25dense,5d774c3a,4,27.344792033545673,5
d_mmr_1.0_10,71f266f1,0,11.876665987074375,5
b_bm25_tuned,662d106f,0,8.501666015945375,5
hybrid_rrf_75bm25_25dense,ff2cf386,4,20.575375063344836,5
d_mmr_1.0_10,c3f1f26a,4,19.263667054474354,5
a_dense_minilm_500_75,5d774c3a,0,18.03833292797208,5
d_mmr_1.0_10,f5053c04,2,14.881249982863665,5
d_threshold_0.3,e58b0d4f,3,13.989666942507029,5
b_bm25_tuned,4014ac58,3,5.103791947476566,5
hybrid_rrf_75bm25_25dense,a9128898,4,19.38337506726384,5
hybrid_rrf_75bm25_25dense,2b9ff3ae,3,19.744249992072582,5
a_dense_minilm_500_75,6a9fccf8,0,12.956999940797687,5
d_threshold_0.3,d45d63d3,0,15.58875001501292,5
d_threshold_0.3,7b70306c,4,20.358582958579063,5
a_dense_minilm_500_75,866ef8da,1,14.143125037662685,5
d_threshold_0.3,6c8d9611,3,15.633916016668081,5
b_bm25_tuned,d1fdc0f4,4,3.7970420671626925,5
hybrid_rrf_75bm25_25dense,af3b122c,0,27.20033295918256,5
hybrid_rrf_75bm25_25dense,5d774c3a,3,25.34820802975446,5
a_dense_minilm_500_75,e58b0d4f,3,14.971957891248167,5
b_bm25_tuned,29149a0f,0,4.875666927546263,5
d_mmr_1.0_10,65b9bec9,0,11.923708952963352,5
d_mmr_1.0_10,21c9dee5,0,15.917125041596591,5
hybrid_rrf_75bm25_25dense,aeb7fc83,4,24.810375063680112,5
d_threshold_0.3,4c4b85fd,0,17.363458988256752,5
d_threshold_0.3,b9d5a3e0,1,14.488250017166138,5
b_bm25_tuned,0daec318,4,6.44875003490597,5
a_dense_minilm_500_75,1b837a04,1,16.88683300744742,5
hybrid_rrf_75bm25_25dense,29149a0f,4,21.25954197254032,5
d_threshold_0.3,800b6da2,4,15.489625046029687,5
b_bm25_tuned,aeb7fc83,0,6.84445898514241,5
d_threshold_0.3,2f81464c,2,10.600084089674056,5
hybrid_rrf_75bm25_25dense,d414f672,2,21.52362500783056,5
d_mmr_1.0_10,5afca8e2,2,13.746500015258789,5
hybrid_rrf_75bm25_25dense,10a0e925,1,23.360957973636687,5
d_threshold_0.3,4014ac58,3,11.217458988539875,5
d_mmr_1.0_10,800b6da2,4,13.458249974064529,5
a_dense_minilm_500_75,729e9e22,4,19.23745800741017,5
a_dense_minilm_500_75,214c8ab4,3,17.204875010065734,5
a_dense_minilm_500_75,96373e8a,3,19.49724997393787,5
d_mmr_1.0_10,6c8d9611,4,14.7221660008654,5
hybrid_rrf_75bm25_25dense,866ef8da,3,20.598624949343503,5
b_bm25_tuned,c64d8ea1,1,3.52608400862664,5
a_dense_minilm_500_75,af9492a5,4,16.117666964419186,5
b_bm25_tuned,f5053c04,1,5.200749961659312,5
d_mmr_1.0_10,7c3d731b,3,11.384040932171047,5
d_threshold_0.3,2b9ff3ae,4,12.879917048849165,5
a_dense_minilm_500_75,2f81464c,2,18.606500001624227,5
hybrid_rrf_75bm25_25dense,41f10609,0,21.293416968546808,5
hybrid_rrf_75bm25_25dense,10a0e925,3,22.234125062823296,5
d_mmr_1.0_10,f5053c04,1,11.974958004429936,5
d_mmr_1.0_10,3f9c9ea2,0,9.770791046321392,5
a_dense_minilm_500_75,4c8043e4,4,15.765334013849497,5
d_mmr_1.0_10,ab7f8163,1,13.759374967776239,5
hybrid_rrf_75bm25_25dense,866ef8da,2,19.801124930381775,5
hybrid_rrf_75bm25_25dense,166365be,2,27.439249912276864,5
b_bm25_tuned,1098a682,2,2.404708066023886,5
b_bm25_tuned,ab7f8163,1,3.776957979425788,5
d_mmr_1.0_10,71f266f1,4,14.701583073474467,5
d_threshold_0.3,c3f1f26a,1,11.264540953561664,5
b_bm25_tuned,6237ed8d,2,2.220666967332363,5
d_threshold_0.3,729e9e22,3,14.0612079994753,5
d_mmr_1.0_10,61b75f97,2,16.785416984930634,5
a_dense_minilm_500_75,a72b30bc,1,15.54495794698596,5
a_dense_minilm_500_75,d45d63d3,1,14.083666959777474,5
d_threshold_0.3,c64d8ea1,4,15.309915994293988,5
b_bm25_tuned,e32c413c,1,7.869374938309193,5
a_dense_minilm_500_75,25376eba,4,15.93899994622916,5
hybrid_rrf_75bm25_25dense,39cb0ae3,4,22.572999936528504,5
hybrid_rrf_75bm25_25dense,6237ed8d,2,23.80720805376768,5
d_mmr_1.0_10,0cf13966,2,14.108542003668845,5
a_dense_minilm_500_75,71f3292e,3,17.309791990555823,5
d_mmr_1.0_10,2f81464c,1,10.837582987733185,5
d_mmr_1.0_10,aeb7fc83,0,13.650874956510961,5
d_mmr_1.0_10,662d106f,2,11.185874929651618,5
b_bm25_tuned,fcd400e9,2,11.093041975982487,5
b_bm25_tuned,ff2cf386,1,16.503999941051006,5
a_dense_minilm_500_75,c250208a,0,12.845415971241891,5
b_bm25_tuned,f6d8272a,0,6.84195791836828,5
b_bm25_tuned,f58b0476,1,13.715166016481817,5
d_mmr_1.0_10,4967917b,0,13.441000017337501,5
b_bm25_tuned,7b70306c,1,5.616207956336439,5
hybrid_rrf_75bm25_25dense,8185bded,0,20.808249944821,5
d_mmr_1.0_10,6a56ccd8,2,10.533791966736317,5
d_mmr_1.0_10,af3b122c,3,11.680624913424253,5
hybrid_rrf_75bm25_25dense,501e7331,4,18.38575000874698,5
hybrid_rrf_75bm25_25dense,b9d5a3e0,4,20.53337497636676,5
b_bm25_tuned,5afca8e2,2,0.38916594348847866,5
hybrid_rrf_75bm25_25dense,67f0bc2a,1,20.38383297622204,5
d_mmr_1.0_10,9ce734db,3,15.51100006327033,5
b_bm25_tuned,cf2642de,4,5.591374938376248,5
hybrid_rrf_75bm25_25dense,6410ae20,3,19.449457991868258,5
d_mmr_1.0_10,25a25dbe,3,12.288083089515567,5
b_bm25_tuned,a5dc1f70,3,4.682041937485337,5
b_bm25_tuned,25376eba,0,1.9892500713467598,5
d_threshold_0.3,0daec318,4,14.161334023810923,5
d_threshold_0.3,a9128898,1,14.388957992196083,5
hybrid_rrf_75bm25_25dense,7c3d731b,2,22.329499945044518,5
a_dense_minilm_500_75,4967917b,4,14.46066692005843,5
d_mmr_1.0_10,ab7f8163,4,12.055958970449865,5
d_threshold_0.3,1098a682,1,12.194290990009904,5
d_mmr_1.0_10,af3b122c,4,12.725375010631979,5
d_mmr_1.0_10,0faa43e5,0,11.4845409989357,5
hybrid_rrf_75bm25_25dense,4c8043e4,2,18.200458027422428,5
hybrid_rrf_75bm25_25dense,c250208a,4,21.446541999466717,5
hybrid_rrf_75bm25_25dense,9ce734db,4,21.176958922296762,5
hybrid_rrf_75bm25_25dense,cf2642de,2,23.444917052984238,5
d_mmr_1.0_10,7c6e2326,4,15.233624959364533,5
b_bm25_tuned,7adaeced,0,2.4971249513328075,5
a_dense_minilm_500_75,b9d5a3e0,0,12.804666999727488,5
b_bm25_tuned,f6d8272a,3,7.30670802295208,5
d_threshold_0.3,a72b30bc,0,9.67495795339346,5
d_mmr_1.0_10,8185bded,3,11.200541979633272,5
a_dense_minilm_500_75,71f266f1,2,14.791417052038014,5
d_threshold_0.3,631f67f4,2,12.505625025369227,5
a_dense_minilm_500_75,4c8043e4,2,9.71875002142042,5
hybrid_rrf_75bm25_25dense,f6d8272a,1,19.420000026002526,5
hybrid_rrf_75bm25_25dense,f9c69b00,4,32.26270794402808,5
b_bm25_tuned,65f007c7,4,4.522667033597827,5
d_threshold_0.3,e32c413c,4,25.875375024043024,5
d_mmr_1.0_10,1098a682,3,22.600541939027607,5
a_dense_minilm_500_75,d568d2e6,1,14.203583938069642,5
d_mmr_1.0_10,7adaeced,4,12.833875021897256,5
d_mmr_1.0_10,7adaeced,1,12.074458063580096,5
a_dense_minilm_500_75,d1fdc0f4,4,23.223333060741425,5
a_dense_minilm_500_75,6a9fccf8,1,24.323291960172355,5
d_mmr_1.0_10,25376eba,0,19.51983303297311,5
d_mmr_1.0_10,25376eba,2,17.56524993106723,5
b_bm25_tuned,4b2547f5,4,10.799166979268193,5
d_mmr_1.0_10,2afcec04,0,37.05058305058628,5
d_mmr_1.0_10,4b2547f5,0,48.41520800255239,5
d_mmr_1.0_10,61b75f97,3,27.327583986334503,5
d_threshold_0.3,d1fdc0f4,0,18.01137498114258,3
hybrid_rrf_75bm25_25dense,c37dca0a,0,24.24279204569757,5
hybrid_rrf_75bm25_25dense,f58b0476,4,27.277166955173016,5
d_threshold_0.3,9137d00c,4,29.202000005170703,5
a_dense_minilm_500_75,a5dc1f70,1,29.18745798524469,5
d_mmr_1.0_10,2f81464c,3,31.890999991446733,5
d_threshold_0.3,5afca8e2,3,34.60958297364414,5
d_threshold_0.3,5d774c3a,2,33.3814169280231,5
d_mmr_1.0_10,c250208a,4,20.31079202424735,5
a_dense_minilm_500_75,af3b122c,1,18.961166962981224,5
b_bm25_tuned,7d96081d,1,6.612790981307626,5
a_dense_minilm_500_75,7adaeced,1,17.70308392588049,5
d_threshold_0.3,214c8ab4,4,14.148207963444293,5
hybrid_rrf_75bm25_25dense,729e9e22,4,31.45183390006423,5
d_threshold_0.3,2ce8db63,0,11.93670800421387,5
hybrid_rrf_75bm25_25dense,4b2547f5,0,19.20270803384483,5
d_mmr_1.0_10,037b46e9,3,14.230291941203177,5
d_mmr_1.0_10,7adaeced,0,10.847958037629724,5
d_mmr_1.0_10,10a0e925,3,11.551333940587938,5
b_bm25_tuned,af9492a5,2,13.407499995082617,5
d_threshold_0.3,729e9e22,1,13.21391703095287,5
hybrid_rrf_75bm25_25dense,9137d00c,3,20.3750419896096,5
d_mmr_1.0_10,d414f672,1,14.046916970983148,5
b_bm25_tuned,866ef8da,1,5.374583997763693,5
d_threshold_0.3,d414f672,4,13.520958018489182,5
b_bm25_tuned,f9c69b00,4,9.549958049319685,5
d_threshold_0.3,41f10609,1,11.014292016625404,5
a_dense_minilm_500_75,91a5521c,3,13.491583056747913,5
d_threshold_0.3,0cf13966,4,11.45533297676593,5
d_threshold_0.3,0daec318,0,12.832332984544337,5
d_threshold_0.3,67f0bc2a,4,13.608374982140958,5
hybrid_rrf_75bm25_25dense,9e890fac,4,20.165916066616774,5
d_mmr_1.0_10,fa08cbd4,4,10.995583957992494,5
b_bm25_tuned,96373e8a,2,0.9720829548314214,5
d_threshold_0.3,668b927a,1,11.689624981954694,5
d_threshold_0.3,8185bded,1,11.093833018094301,5
d_threshold_0.3,7adaeced,4,12.144209002144635,5
d_mmr_1.0_10,f58b0476,1,10.424667038023472,5
d_threshold_0.3,5afca8e2,1,10.862750001251698,5
d_threshold_0.3,2afcec04,2,10.953625082038343,5
b_bm25_tuned,1b837a04,4,4.59224998485297,5
d_threshold_0.3,96373e8a,1,12.749208020977676,5
b_bm25_tuned,71f3292e,4,2.294624922797084,5
d_threshold_0.3,6a56ccd8,0,10.527583071961999,5
a_dense_minilm_500_75,0faa43e5,2,14.795708004385233,5
hybrid_rrf_75bm25_25dense,25a25dbe,0,20.75208304449916,5
d_mmr_1.0_10,15b5a805,2,11.342208017595112,5
d_threshold_0.3,c250208a,1,10.592375067062676,5
d_threshold_0.3,c250208a,3,11.444374918937683,5
d_threshold_0.3,2f81464c,3,12.588625075295568,5
b_bm25_tuned,b8f2e37f,0,6.332042044959962,5
hybrid_rrf_75bm25_25dense,e32c413c,1,20.224416977725923,5
a_dense_minilm_500_75,65b9bec9,4,12.94216699898243,5
a_dense_minilm_500_75,729e9e22,0,12.443541083484888,5
d_mmr_1.0_10,5afca8e2,4,12.08625000435859,5
hybrid_rrf_75bm25_25dense,af9f9651,4,20.273208036087453,5
b_bm25_tuned,4967917b,2,7.774124969728291,5
a_dense_minilm_500_75,f5053c04,0,14.510625042021275,5
hybrid_rrf_75bm25_25dense,29149a0f,1,22.539917030371726,5
b_bm25_tuned,9b7ebf3e,0,8.37175000924617,5
b_bm25_tuned,2f81464c,3,5.679207970388234,5
b_bm25_tuned,e88ce2d1,3,8.572292048484087,5
d_threshold_0.3,8185bded,2,21.2547080591321,5
d_mmr_1.0_10,662d106f,0,13.43862502835691,5
b_bm25_tuned,f9c69b00,3,9.497166029177606,5
hybrid_rrf_75bm25_25dense,af9492a5,4,28.90566608402878,5
b_bm25_tuned,e88ce2d1,2,10.322625050321221,5
b_bm25_tuned,65f007c7,1,4.579750006087124,5
d_mmr_1.0_10,6237ed8d,0,10.902542038820684,5
b_bm25_tuned,0cf13966,0,6.10387499909848,5
b_bm25_tuned,4967917b,3,7.2709579253569245,5
d_mmr_1.0_10,8185bded,2,13.303666026331484,5
d_mmr_1.0_10,91a5521c,1,10.779042029753327,5
a_dense_minilm_500_75,e88ce2d1,2,13.707292033359408,5
hybrid_rrf_75bm25_25dense,15b5a805,2,17.96004199422896,5
d_mmr_1.0_10,214c8ab4,0,11.858457932248712,5
d_threshold_0.3,1ffb9268,2,7.361958036199212,5
d_mmr_1.0_10,c250208a,2,9.660915937274694,5
b_bm25_tuned,037b46e9,1,3.5235839895904064,5
d_mmr_1.0_10,b8f2e37f,0,11.981624993495643,5
d_mmr_1.0_10,214c8ab4,4,11.77387498319149,5
d_mmr_1.0_10,7c3d731b,1,13.288791989907622,5
d_mmr_1.0_10,2f855a96,4,10.363666922785342,5
d_mmr_1.0_10,5d774c3a,3,10.512333014048636,5
d_mmr_1.0_10,a3f75c4c,3,11.623042053543031,5
hybrid_rrf_75bm25_25dense,af9f9651,3,19.447791040875018,5
d_threshold_0.3,b77b94f8,3,11.566916014999151,5
d_threshold_0.3,33bd358a,3,13.083291938528419,5
b_bm25_tuned,71f266f1,3,6.736125098541379,5
b_bm25_tuned,214c8ab4,4,5.528916954062879,5
d_mmr_1.0_10,fa08cbd4,2,11.69633399695158,5
hybrid_rrf_75bm25_25dense,7adaeced,2,19.31687502656132,5
b_bm25_tuned,a9128898,4,7.430540979839861,5
hybrid_rrf_75bm25_25dense,214c8ab4,2,22.633666056208313,5
d_mmr_1.0_10,e88ce2d1,0,11.798458057455719,5
hybrid_rrf_75bm25_25dense,33bd358a,1,18.790500005707145,5
hybrid_rrf_75bm25_25dense,6c8d9611,2,22.02266699168831,5
hybrid_rrf_75bm25_25dense,0cf13966,1,19.676625030115247,5
hybrid_rrf_75bm25_25dense,7b795372,0,22.835375042632222,5
a_dense_minilm_500_75,e88ce2d1,3,19.35779198538512,5
a_dense_minilm_500_75,2ce8db63,2,15.742457937449217,5
d_threshold_0.3,631f67f4,4,10.887624928727746,5
a_dense_minilm_500_75,4c8043e4,1,11.705458047799766,5
a_dense_minilm_500_75,88041b7f,1,10.672417003661394,5
d_mmr_1.0_10,af9f9651,2,11.74824999179691,5
hybrid_rrf_75bm25_25dense,7c6e2326,3,18.841540906578302,5
a_dense_minilm_500_75,7c3d731b,2,10.209416970610619,5
d_threshold_0.3,88041b7f,2,14.229375054128468,5
hybrid_rrf_75bm25_25dense,6a56ccd8,2,23.508999962359667,5
hybrid_rrf_75bm25_25dense,f58b0476,1,22.68887497484684,5
d_mmr_1.0_10,7c6e2326,2,14.350833022035658,5
hybrid_rrf_75bm25_25dense,0daec318,0,18.131084041669965,5
b_bm25_tuned,9137d00c,0,4.191667074337602,5
d_mmr_1.0_10,5afca8e2,0,15.076958923600614,5
d_mmr_1.0_10,65f007c7,1,14.59504198282957,5
d_mmr_1.0_10,6237ed8d,2,14.186416985467076,5
d_mmr_1.0_10,af9f9651,3,14.812499983236194,5
a_dense_minilm_500_75,f9c69b00,0,14.443500083871186,5
a_dense_minilm_500_75,96373e8a,0,14.238875010050833,5
hybrid_rrf_75bm25_25dense,1b837a04,4,24.158749962225556,5
hybrid_rrf_75bm25_25dense,65b9bec9,1,27.173250098712742,5
d_threshold_0.3,fcd400e9,4,11.265333043411374,5
